Age,AgeGroup,Gender,MaritalStatus,Education,Education_Label,EducationField,Department,JobRole,JobLevel,BusinessTravel,OverTime,DistanceFromHome,MonthlyIncome,IncomeGroup,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,YearsAtCompany,TenureGroup,YearsInCurrentRole,YearsSinceLastPromotion,TotalWorkingYears,NumCompaniesWorked,JobSatisfaction,JobSatisfaction_Label,EnvironmentSatisfaction,EnvironmentSatisfaction_Label,WorkLifeBalance,WorkLifeBalance_Label,JobInvolvement,RelationshipSatisfaction,PerformanceRating,PerformanceRating_Label,Attrition,AttritionBinary,AttritionRiskScore,RiskTier,OverTimeFlag
37,36–45,Male,Married,2,College,Life Sciences,Research & Development,Manufacturing Director,2,Travel_Rarely,No,4,1857,Low,11,1,2,2,2–3 yr,0,0,15,1,4,Very High,3,High,3,Better,2,1,4,Outstanding,No,0,0.288,Medium Risk,0
21,18–25,Male,Divorced,3,Bachelor,Technical Degree,Research & Development,Research Scientist,2,Travel_Frequently,No,3,2810,Low,18,3,2,0,0–1 yr,0,0,7,9,2,Medium,4,Very High,2,Good,3,4,4,Outstanding,No,0,0.555,High Risk,0
39,36–45,Male,Married,2,College,Life Sciences,Sales,Sales Executive,2,Travel_Rarely,No,2,10610,Very High,15,0,2,2,2–3 yr,1,0,8,3,1,Low,4,Very High,3,Better,3,4,4,Outstanding,No,0,0.331,Medium Risk,0
27,26–35,Male,Divorced,4,Master,Technical Degree,Human Resources,Manager,3,Travel_Rarely,No,11,3706,Medium,11,0,3,5,4–7 yr,1,0,5,9,4,Very High,4,Very High,2,Good,3,4,3,Excellent,No,0,0.178,Low Risk,0
25,18–25,Male,Single,3,Bachelor,Medical,Research & Development,Research Scientist,1,Travel_Rarely,No,11,7320,High,19,2,2,0,0–1 yr,0,0,0,2,3,High,3,High,3,Better,3,4,3,Excellent,No,0,0.275,Medium Risk,0
23,18–25,Male,Divorced,2,College,Life Sciences,Research & Development,Research Director,2,Travel_Rarely,No,5,5870,Medium,19,0,1,15,8–15 yr,6,0,27,6,4,Very High,4,Very High,4,Best,4,4,3,Excellent,No,0,0.07,Low Risk,0
44,36–45,Male,Married,5,Doctor,Medical,Sales,Manager,3,Travel_Rarely,No,8,2385,Low,17,1,5,0,0–1 yr,0,0,4,0,4,Very High,2,Medium,2,Good,3,4,3,Excellent,No,0,0.301,Medium Risk,0
30,26–35,Male,Married,3,Bachelor,Medical,Sales,Manager,1,Travel_Frequently,No,5,5401,Medium,25,0,2,15,8–15 yr,10,1,29,5,4,Very High,4,Very High,2,Good,3,3,3,Excellent,No,0,0.098,Low Risk,0
48,46–60,Female,Married,1,Below College,Life Sciences,Sales,Sales Executive,4,Non-Travel,No,1,6486,High,17,1,1,7,4–7 yr,4,2,20,1,1,Low,1,Low,3,Better,2,4,3,Excellent,No,0,0.17,Low Risk,0
31,26–35,Male,Divorced,3,Bachelor,Technical Degree,Research & Development,Manufacturing Director,5,Travel_Frequently,Yes,1,6260,High,21,1,2,2,2–3 yr,0,0,9,7,2,Medium,4,Very High,3,Better,4,2,3,Excellent,No,0,0.47,Medium Risk,1
22,18–25,Male,Divorced,2,College,Medical,Research & Development,Healthcare Representative,1,Travel_Frequently,No,3,4444,Medium,11,0,2,2,2–3 yr,0,0,15,4,2,Medium,4,Very High,3,Better,2,1,3,Excellent,No,0,0.481,Medium Risk,0
27,26–35,Male,Single,4,Master,Life Sciences,Research & Development,Laboratory Technician,2,Travel_Rarely,No,11,6231,High,19,3,4,8,8–15 yr,7,5,17,2,2,Medium,2,Medium,3,Better,3,4,3,Excellent,No,0,0.155,Low Risk,0
45,36–45,Male,Single,4,Master,Life Sciences,Research & Development,Research Director,2,Travel_Rarely,Yes,19,7000,High,11,0,0,5,4–7 yr,3,0,15,9,3,High,4,Very High,3,Better,3,4,3,Excellent,No,0,0.282,Medium Risk,1
34,26–35,Male,Single,5,Doctor,Medical,Human Resources,Manager,3,Travel_Rarely,No,1,10629,Very High,23,0,3,6,4–7 yr,4,2,8,6,4,Very High,2,Medium,2,Good,2,3,3,Excellent,No,0,0.043,Low Risk,0
31,26–35,Male,Single,3,Bachelor,Medical,Sales,Sales Executive,2,Travel_Rarely,Yes,3,6027,High,25,0,2,2,2–3 yr,0,0,9,1,4,Very High,4,Very High,3,Better,1,3,3,Excellent,No,0,0.538,High Risk,1
37,36–45,Male,Single,3,Bachelor,Life Sciences,Research & Development,Research Director,3,Travel_Rarely,No,2,2964,Low,22,1,6,4,4–7 yr,1,0,6,4,4,Very High,4,Very High,3,Better,4,3,3,Excellent,No,0,0.121,Low Risk,0
40,36–45,Female,Married,4,Master,Medical,Research & Development,Laboratory Technician,3,Non-Travel,No,13,4653,Medium,17,0,2,27,15+ yr,12,7,30,7,3,High,2,Medium,2,Good,2,3,3,Excellent,No,0,0.109,Low Risk,0
44,36–45,Male,Married,2,College,Medical,Research & Development,Manufacturing Director,1,Travel_Rarely,No,14,16000,Very High,19,0,3,1,0–1 yr,0,0,10,0,4,Very High,3,High,3,Better,3,3,3,Excellent,No,0,0.302,Medium Risk,0
47,46–60,Female,Married,3,Bachelor,Other,Research & Development,Research Scientist,3,Travel_Rarely,No,1,8472,High,19,3,2,3,2–3 yr,1,0,9,0,2,Medium,4,Very High,3,Better,3,4,3,Excellent,No,0,0.262,Medium Risk,0
33,26–35,Female,Married,3,Bachelor,Medical,Research & Development,Laboratory Technician,3,Non-Travel,No,9,19281,Very High,15,0,3,2,2–3 yr,0,0,4,2,3,High,3,High,4,Best,3,3,3,Excellent,No,0,0.191,Low Risk,0
25,18–25,Female,Married,1,Below College,Technical Degree,Research & Development,Research Director,2,Travel_Rarely,Yes,10,9874,High,22,0,3,8,8–15 yr,5,1,11,2,4,Very High,4,Very High,3,Better,2,1,3,Excellent,No,0,0.229,Low Risk,1
32,26–35,Female,Single,3,Bachelor,Life Sciences,Sales,Sales Executive,4,Travel_Rarely,No,1,7764,High,23,0,1,8,8–15 yr,3,1,15,6,1,Low,4,Very High,4,Best,2,4,3,Excellent,No,0,0.119,Low Risk,0
38,36–45,Male,Married,4,Master,Life Sciences,Sales,Sales Representative,3,Travel_Rarely,No,4,6856,High,16,0,2,2,2–3 yr,1,0,5,5,3,High,2,Medium,2,Good,3,3,3,Excellent,No,0,0.14,Low Risk,0
28,26–35,Male,Married,4,Master,Life Sciences,Human Resources,Human Resources,1,Travel_Rarely,No,7,3860,Medium,12,0,3,0,0–1 yr,0,0,8,6,4,Very High,4,Very High,4,Best,3,4,3,Excellent,No,0,0.257,Medium Risk,0
28,26–35,Female,Single,1,Below College,Medical,Research & Development,Healthcare Representative,2,Travel_Rarely,No,1,2061,Low,12,0,2,0,0–1 yr,0,0,3,3,2,Medium,3,High,1,Bad,4,3,3,Excellent,No,0,0.494,Medium Risk,0
38,36–45,Male,Married,1,Below College,Technical Degree,Research & Development,Research Director,2,Travel_Rarely,No,4,4959,Medium,20,0,2,3,2–3 yr,0,0,15,1,4,Very High,3,High,3,Better,3,4,4,Outstanding,No,0,0.135,Low Risk,0
35,26–35,Male,Single,2,College,Life Sciences,Research & Development,Research Director,1,Travel_Rarely,No,1,7202,High,19,0,2,3,2–3 yr,1,0,16,1,1,Low,2,Medium,3,Better,3,1,3,Excellent,No,0,0.301,Medium Risk,0
36,36–45,Female,Divorced,4,Master,Life Sciences,Sales,Manager,5,Travel_Rarely,No,6,5825,Medium,23,0,0,26,15+ yr,8,0,29,9,4,Very High,3,High,3,Better,1,1,3,Excellent,No,0,0.049,Low Risk,0
29,26–35,Female,Married,2,College,Technical Degree,Sales,Sales Executive,1,Travel_Rarely,No,14,4830,Medium,11,1,0,3,2–3 yr,2,1,15,0,3,High,4,Very High,2,Good,3,3,3,Excellent,No,0,0.24,Low Risk,0
34,26–35,Female,Married,4,Master,Life Sciences,Research & Development,Research Director,3,Travel_Rarely,Yes,5,9027,High,20,1,3,1,0–1 yr,0,0,5,8,2,Medium,4,Very High,1,Bad,3,4,3,Excellent,Yes,1,0.734,High Risk,1
28,26–35,Female,Single,2,College,Medical,Research & Development,Healthcare Representative,2,Travel_Rarely,No,1,3118,Medium,22,0,2,13,8–15 yr,7,0,13,6,2,Medium,4,Very High,3,Better,3,2,3,Excellent,Yes,1,0.582,High Risk,0
43,36–45,Female,Single,3,Bachelor,Medical,Sales,Sales Executive,1,Travel_Rarely,No,1,3136,Medium,22,3,1,4,4–7 yr,1,0,10,9,4,Very High,4,Very High,2,Good,3,3,3,Excellent,No,0,0.179,Low Risk,0
44,36–45,Male,Single,3,Bachelor,Technical Degree,Research & Development,Healthcare Representative,4,Travel_Rarely,No,7,4135,Medium,24,2,3,5,4–7 yr,3,1,13,2,4,Very High,3,High,3,Better,3,4,4,Outstanding,No,0,0.082,Low Risk,0
21,18–25,Female,Single,4,Master,Life Sciences,Sales,Manager,4,Travel_Frequently,No,3,4561,Medium,15,3,3,0,0–1 yr,0,0,11,1,4,Very High,3,High,3,Better,3,2,3,Excellent,No,0,0.233,Low Risk,0
28,26–35,Male,Single,2,College,Life Sciences,Research & Development,Manufacturing Director,2,Travel_Rarely,No,6,2581,Low,24,0,5,2,2–3 yr,0,0,10,2,4,Very High,4,Very High,3,Better,3,4,3,Excellent,No,0,0.259,Medium Risk,0
24,18–25,Male,Single,3,Bachelor,Medical,Sales,Manager,1,Travel_Rarely,No,1,2506,Low,17,1,4,17,15+ yr,10,0,17,6,4,Very High,4,Very High,2,Good,3,4,3,Excellent,Yes,1,0.468,Medium Risk,0
30,26–35,Female,Married,2,College,Other,Research & Development,Research Scientist,1,Travel_Rarely,No,11,7994,High,22,0,3,5,4–7 yr,3,0,19,4,1,Low,3,High,2,Good,4,4,3,Excellent,No,0,0.232,Low Risk,0
35,26–35,Male,Married,4,Master,Medical,Sales,Sales Representative,2,Travel_Rarely,No,15,3109,Medium,20,2,1,2,2–3 yr,1,0,7,2,4,Very High,4,Very High,2,Good,1,4,3,Excellent,No,0,0.203,Low Risk,0
24,18–25,Male,Married,4,Master,Life Sciences,Research & Development,Laboratory Technician,1,Travel_Rarely,No,17,4188,Medium,16,0,3,5,4–7 yr,3,0,7,8,2,Medium,2,Medium,3,Better,2,3,3,Excellent,No,0,0.276,Medium Risk,0
28,26–35,Male,Married,2,College,Medical,Sales,Sales Executive,2,Non-Travel,No,2,3822,Medium,16,0,3,14,8–15 yr,11,3,17,1,3,High,2,Medium,3,Better,3,4,4,Outstanding,No,0,0.169,Low Risk,0
27,26–35,Female,Married,4,Master,Human Resources,Sales,Sales Executive,5,Travel_Rarely,No,8,14177,Very High,16,1,4,1,0–1 yr,0,0,8,6,1,Low,4,Very High,3,Better,3,4,4,Outstanding,No,0,0.292,Medium Risk,0
37,36–45,Male,Married,3,Bachelor,Technical Degree,Research & Development,Research Director,2,Travel_Rarely,No,2,9467,High,23,1,2,4,4–7 yr,2,1,18,9,2,Medium,3,High,2,Good,3,2,3,Excellent,No,0,0.151,Low Risk,0
36,36–45,Female,Single,2,College,Other,Research & Development,Research Scientist,4,Travel_Rarely,Yes,11,10598,Very High,18,1,3,19,15+ yr,12,0,22,5,4,Very High,2,Medium,3,Better,3,2,4,Outstanding,No,0,0.241,Low Risk,1
30,26–35,Male,Divorced,3,Bachelor,Life Sciences,Research & Development,Laboratory Technician,3,Non-Travel,No,1,6872,High,17,0,3,1,0–1 yr,0,0,8,5,2,Medium,4,Very High,3,Better,4,3,3,Excellent,No,0,0.537,High Risk,0
37,36–45,Female,Divorced,2,College,Life Sciences,Sales,Manager,2,Travel_Rarely,Yes,11,4378,Medium,15,0,2,7,4–7 yr,5,1,10,6,4,Very High,4,Very High,3,Better,3,2,4,Outstanding,No,0,0.278,Medium Risk,1
31,26–35,Female,Single,4,Master,Medical,Research & Development,Research Director,4,Travel_Frequently,Yes,4,3791,Medium,20,3,3,5,4–7 yr,4,2,13,5,4,Very High,4,Very High,3,Better,3,4,3,Excellent,No,0,0.253,Medium Risk,1
33,26–35,Male,Single,4,Master,Technical Degree,Research & Development,Research Scientist,2,Non-Travel,No,15,12987,Very High,12,2,1,6,4–7 yr,1,0,11,1,1,Low,3,High,2,Good,3,4,3,Excellent,Yes,1,0.598,High Risk,0
49,46–60,Male,Divorced,2,College,Life Sciences,Research & Development,Research Scientist,4,Travel_Rarely,No,10,4705,Medium,20,1,3,2,2–3 yr,1,0,2,4,4,Very High,3,High,2,Good,4,4,3,Excellent,No,0,0.232,Low Risk,0
46,46–60,Male,Divorced,3,Bachelor,Life Sciences,Sales,Manager,2,Non-Travel,Yes,3,6848,High,16,1,3,2,2–3 yr,0,0,14,2,4,Very High,2,Medium,3,Better,3,2,3,Excellent,Yes,1,0.779,High Risk,1
25,18–25,Female,Single,4,Master,Marketing,Research & Development,Laboratory Technician,1,Travel_Rarely,No,18,6678,High,20,0,2,6,4–7 yr,2,0,15,8,1,Low,4,Very High,1,Bad,3,1,4,Outstanding,No,0,0.266,Medium Risk,0
42,36–45,Female,Single,4,Master,Life Sciences,Sales,Sales Executive,4,Travel_Rarely,No,2,5212,Medium,25,0,4,1,0–1 yr,0,0,2,7,4,Very High,4,Very High,3,Better,3,4,3,Excellent,No,0,0.213,Low Risk,0
42,36–45,Female,Divorced,3,Bachelor,Life Sciences,Sales,Sales Representative,2,Travel_Rarely,No,27,8258,High,15,0,4,3,2–3 yr,2,0,9,9,2,Medium,4,Very High,3,Better,2,3,4,Outstanding,No,0,0.278,Medium Risk,0
26,26–35,Male,Single,5,Doctor,Medical,Human Resources,Human Resources,4,Non-Travel,Yes,11,10081,Very High,14,1,2,1,0–1 yr,0,0,10,1,2,Medium,4,Very High,4,Best,3,4,3,Excellent,Yes,1,0.642,High Risk,1
42,36–45,Female,Divorced,3,Bachelor,Medical,Sales,Sales Representative,4,Travel_Rarely,No,29,16323,Very High,20,1,1,0,0–1 yr,0,0,6,0,1,Low,1,Low,3,Better,2,4,3,Excellent,No,0,0.275,Medium Risk,0
48,46–60,Female,Single,3,Bachelor,Marketing,Research & Development,Research Director,1,Travel_Rarely,No,1,3108,Medium,21,0,3,21,15+ yr,15,7,23,3,3,High,3,High,3,Better,2,4,3,Excellent,No,0,0.151,Low Risk,0
27,26–35,Female,Divorced,4,Master,Life Sciences,Research & Development,Laboratory Technician,2,Non-Travel,No,2,2583,Low,15,0,3,3,2–3 yr,1,0,3,3,3,High,3,High,3,Better,4,2,3,Excellent,No,0,0.18,Low Risk,0
28,26–35,Female,Single,3,Bachelor,Medical,Research & Development,Manufacturing Director,2,Travel_Rarely,No,10,3817,Medium,19,0,2,20,15+ yr,9,6,27,9,3,High,4,Very High,2,Good,2,1,3,Excellent,No,0,0.175,Low Risk,0
44,36–45,Male,Single,3,Bachelor,Medical,Research & Development,Research Director,3,Travel_Rarely,No,20,6546,High,22,0,4,0,0–1 yr,0,0,12,1,2,Medium,1,Low,3,Better,3,2,3,Excellent,Yes,1,0.621,High Risk,0
38,36–45,Male,Divorced,3,Bachelor,Medical,Sales,Sales Executive,3,Travel_Rarely,No,1,6070,High,23,1,6,5,4–7 yr,3,0,17,6,4,Very High,3,High,3,Better,3,3,3,Excellent,No,0,0.023,Low Risk,0
40,36–45,Female,Single,4,Master,Medical,Sales,Sales Representative,2,Travel_Rarely,No,1,4037,Medium,12,0,3,1,0–1 yr,0,0,10,2,4,Very High,2,Medium,3,Better,3,4,3,Excellent,No,0,0.27,Medium Risk,0
38,36–45,Female,Single,4,Master,Life Sciences,Research & Development,Laboratory Technician,2,Travel_Rarely,No,2,1892,Low,16,1,0,9,8–15 yr,7,3,22,6,3,High,4,Very High,3,Better,3,1,3,Excellent,No,0,0.098,Low Risk,0
39,36–45,Male,Divorced,3,Bachelor,Life Sciences,Sales,Manager,3,Travel_Rarely,No,15,7461,High,25,1,3,9,8–15 yr,7,1,19,6,2,Medium,4,Very High,2,Good,3,2,3,Excellent,No,0,0.238,Low Risk,0
25,18–25,Male,Single,3,Bachelor,Life Sciences,Research & Development,Healthcare Representative,1,Travel_Rarely,No,11,10540,Very High,21,0,3,0,0–1 yr,0,0,14,0,1,Low,4,Very High,2,Good,4,4,3,Excellent,Yes,1,0.629,High Risk,0
44,36–45,Male,Single,3,Bachelor,Life Sciences,Sales,Manager,3,Travel_Frequently,No,3,7437,High,19,0,4,14,8–15 yr,11,4,24,5,4,Very High,4,Very High,3,Better,3,2,3,Excellent,No,0,0.047,Low Risk,0
45,36–45,Male,Married,3,Bachelor,Medical,Sales,Manager,2,Non-Travel,No,1,6664,High,22,1,2,1,0–1 yr,0,0,10,3,1,Low,3,High,3,Better,3,4,4,Outstanding,No,0,0.486,Medium Risk,0
34,26–35,Male,Married,2,College,Technical Degree,Research & Development,Research Scientist,4,Travel_Rarely,No,6,9160,High,20,0,3,5,4–7 yr,4,0,19,7,1,Low,2,Medium,2,Good,3,2,3,Excellent,No,0,0.211,Low Risk,0
35,26–35,Female,Married,4,Master,Marketing,Sales,Sales Representative,2,Non-Travel,Yes,2,5994,Medium,23,1,2,25,15+ yr,7,3,31,7,3,High,3,High,3,Better,2,4,3,Excellent,No,0,0.279,Medium Risk,1
23,18–25,Female,Divorced,3,Bachelor,Marketing,Research & Development,Research Director,1,Travel_Rarely,No,10,6264,High,15,1,3,12,8–15 yr,10,7,21,2,4,Very High,4,Very High,3,Better,3,4,3,Excellent,No,0,0.071,Low Risk,0
40,36–45,Male,Married,3,Bachelor,Life Sciences,Research & Development,Laboratory Technician,2,Travel_Rarely,No,4,5989,Medium,22,0,1,18,15+ yr,10,2,25,3,3,High,2,Medium,3,Better,1,4,4,Outstanding,No,0,0.026,Low Risk,0
40,36–45,Male,Married,2,College,Life Sciences,Research & Development,Research Director,1,Travel_Frequently,No,9,3362,Medium,21,1,4,2,2–3 yr,1,0,2,0,1,Low,1,Low,3,Better,3,2,3,Excellent,Yes,1,0.713,High Risk,0
35,26–35,Male,Married,2,College,Life Sciences,Sales,Sales Executive,5,Non-Travel,No,15,5281,Medium,16,3,3,0,0–1 yr,0,0,13,9,4,Very High,3,High,3,Better,4,3,3,Excellent,No,0,0.186,Low Risk,0
44,36–45,Male,Divorced,4,Master,Life Sciences,Sales,Sales Representative,1,Travel_Frequently,Yes,6,3471,Medium,25,0,4,1,0–1 yr,0,0,3,1,4,Very High,3,High,3,Better,3,4,3,Excellent,Yes,1,0.869,High Risk,1
33,26–35,Female,Married,3,Bachelor,Life Sciences,Sales,Manager,3,Travel_Rarely,No,3,6900,High,20,3,2,4,4–7 yr,1,0,16,6,4,Very High,3,High,4,Best,3,4,3,Excellent,No,0,0.04,Low Risk,0
40,36–45,Female,Divorced,2,College,Medical,Research & Development,Healthcare Representative,2,Travel_Rarely,No,11,4196,Medium,22,0,3,9,8–15 yr,4,2,10,6,2,Medium,3,High,4,Best,1,4,3,Excellent,No,0,0.193,Low Risk,0
27,26–35,Male,Divorced,3,Bachelor,Other,Research & Development,Manufacturing Director,2,Non-Travel,Yes,2,5751,Medium,14,1,5,0,0–1 yr,0,0,0,8,4,Very High,4,Very High,3,Better,4,3,3,Excellent,Yes,1,0.756,High Risk,1
35,26–35,Female,Single,3,Bachelor,Life Sciences,Sales,Sales Representative,1,Travel_Rarely,Yes,17,4896,Medium,15,1,5,6,4–7 yr,4,0,10,9,3,High,4,Very High,3,Better,3,3,3,Excellent,No,0,0.28,Medium Risk,1
34,26–35,Female,Married,1,Below College,Life Sciences,Human Resources,Human Resources,3,Travel_Rarely,No,1,8944,High,18,2,5,2,2–3 yr,0,0,4,8,3,High,1,Low,3,Better,4,4,3,Excellent,No,0,0.182,Low Risk,0
37,36–45,Female,Married,3,Bachelor,Marketing,Sales,Sales Executive,2,Travel_Rarely,No,14,9333,High,22,0,0,2,2–3 yr,0,0,11,8,3,High,4,Very High,1,Bad,2,2,3,Excellent,No,0,0.182,Low Risk,0
33,26–35,Male,Single,3,Bachelor,Life Sciences,Research & Development,Research Scientist,2,Travel_Rarely,No,1,5110,Medium,11,0,2,6,4–7 yr,2,0,20,5,2,Medium,4,Very High,2,Good,4,1,3,Excellent,No,0,0.265,Medium Risk,0
34,26–35,Female,Single,3,Bachelor,Technical Degree,Research & Development,Manufacturing Director,4,Travel_Rarely,No,1,3577,Medium,11,0,1,3,2–3 yr,1,0,10,7,2,Medium,4,Very High,2,Good,3,1,3,Excellent,No,0,0.31,Medium Risk,0
42,36–45,Male,Divorced,3,Bachelor,Marketing,Research & Development,Research Scientist,2,Travel_Rarely,No,3,4135,Medium,20,3,2,10,8–15 yr,4,2,15,8,1,Low,3,High,3,Better,2,4,3,Excellent,No,0,0.242,Low Risk,0
32,26–35,Male,Married,3,Bachelor,Other,Research & Development,Manufacturing Director,2,Travel_Rarely,No,25,5024,Medium,14,0,2,1,0–1 yr,0,0,10,6,3,High,2,Medium,3,Better,4,1,3,Excellent,No,0,0.23,Low Risk,0
23,18–25,Male,Married,5,Doctor,Life Sciences,Research & Development,Laboratory Technician,2,Travel_Rarely,No,29,1962,Low,23,3,3,9,8–15 yr,5,0,22,3,3,High,4,Very High,2,Good,1,3,3,Excellent,No,0,0.194,Low Risk,0
49,46–60,Male,Married,3,Bachelor,Medical,Sales,Sales Representative,1,Travel_Rarely,No,1,7872,High,24,0,4,0,0–1 yr,0,0,8,3,4,Very High,4,Very High,3,Better,3,3,3,Excellent,No,0,0.247,Low Risk,0
47,46–60,Male,Married,2,College,Medical,Research & Development,Healthcare Representative,4,Travel_Rarely,No,1,7387,High,20,0,3,1,0–1 yr,0,0,9,5,1,Low,3,High,3,Better,4,2,3,Excellent,No,0,0.3,Medium Risk,0
25,18–25,Male,Single,2,College,Medical,Sales,Manager,2,Travel_Rarely,Yes,3,5947,Medium,13,0,4,6,4–7 yr,2,0,16,3,4,Very High,2,Medium,3,Better,2,4,3,Excellent,No,0,0.23,Low Risk,1
41,36–45,Male,Married,3,Bachelor,Medical,Research & Development,Healthcare Representative,1,Travel_Rarely,No,3,7781,High,15,1,0,11,8–15 yr,4,0,16,6,2,Medium,4,Very High,3,Better,3,1,3,Excellent,No,0,0.165,Low Risk,0
31,26–35,Female,Married,4,Master,Life Sciences,Research & Development,Manufacturing Director,2,Non-Travel,No,11,3586,Medium,21,2,4,1,0–1 yr,0,0,2,7,3,High,1,Low,2,Good,3,3,4,Outstanding,Yes,1,0.57,High Risk,0
38,36–45,Female,Divorced,2,College,Medical,Research & Development,Research Scientist,2,Travel_Rarely,No,4,6548,High,20,0,2,2,2–3 yr,1,0,10,7,1,Low,2,Medium,2,Good,3,3,3,Excellent,Yes,1,0.453,Medium Risk,0
38,36–45,Male,Married,4,Master,Medical,Research & Development,Healthcare Representative,2,Travel_Rarely,Yes,12,4652,Medium,18,3,3,4,4–7 yr,2,1,5,7,4,Very High,3,High,3,Better,4,3,3,Excellent,No,0,0.36,Medium Risk,1
34,26–35,Female,Divorced,1,Below College,Technical Degree,Research & Development,Research Director,3,Travel_Rarely,No,11,5378,Medium,11,0,2,1,0–1 yr,0,0,3,1,4,Very High,3,High,2,Good,3,2,3,Excellent,No,0,0.302,Medium Risk,0
29,26–35,Female,Married,3,Bachelor,Marketing,Research & Development,Research Director,1,Travel_Rarely,Yes,6,2672,Low,15,1,4,10,8–15 yr,5,3,15,9,4,Very High,3,High,3,Better,3,4,4,Outstanding,Yes,1,0.644,High Risk,1
30,26–35,Female,Divorced,4,Master,Medical,Research & Development,Research Director,2,Travel_Frequently,No,14,11302,Very High,24,1,6,8,8–15 yr,2,1,9,1,3,High,3,High,3,Better,4,4,3,Excellent,No,0,0.085,Low Risk,0
28,26–35,Male,Divorced,3,Bachelor,Life Sciences,Sales,Manager,3,Travel_Frequently,No,1,4887,Medium,15,0,2,0,0–1 yr,0,0,4,1,2,Medium,1,Low,4,Best,4,3,3,Excellent,No,0,0.565,High Risk,0
29,26–35,Female,Married,3,Bachelor,Marketing,Sales,Sales Representative,1,Travel_Frequently,No,1,5577,Medium,12,0,1,3,2–3 yr,1,0,4,1,4,Very High,2,Medium,3,Better,2,3,3,Excellent,No,0,0.117,Low Risk,0
35,26–35,Female,Married,2,College,Medical,Sales,Sales Executive,4,Non-Travel,Yes,11,2693,Low,23,0,3,8,8–15 yr,4,0,19,3,4,Very High,2,Medium,3,Better,2,2,3,Excellent,No,0,0.493,Medium Risk,1
30,26–35,Female,Married,4,Master,Human Resources,Sales,Sales Executive,1,Travel_Rarely,No,2,7092,High,15,0,3,2,2–3 yr,0,0,5,4,4,Very High,3,High,3,Better,3,4,3,Excellent,No,0,0.232,Low Risk,0
41,36–45,Male,Married,1,Below College,Human Resources,Research & Development,Healthcare Representative,3,Travel_Rarely,No,1,9980,High,18,3,3,6,4–7 yr,4,2,20,3,2,Medium,2,Medium,4,Best,4,3,3,Excellent,No,0,0.17,Low Risk,0
47,46–60,Male,Married,4,Master,Life Sciences,Sales,Sales Executive,2,Travel_Rarely,No,19,5160,Medium,20,3,0,0,0–1 yr,0,0,10,4,4,Very High,2,Medium,3,Better,2,1,4,Outstanding,No,0,0.216,Low Risk,0
31,26–35,Female,Married,2,College,Technical Degree,Human Resources,Manager,2,Travel_Rarely,No,7,4387,Medium,17,1,4,5,4–7 yr,2,0,15,3,1,Low,3,High,1,Bad,4,4,4,Outstanding,Yes,1,0.552,High Risk,0
37,36–45,Male,Married,4,Master,Life Sciences,Sales,Manager,1,Travel_Rarely,No,4,4801,Medium,22,1,2,0,0–1 yr,0,0,2,6,3,High,2,Medium,3,Better,4,3,4,Outstanding,No,0,0.276,Medium Risk,0
39,36–45,Male,Married,3,Bachelor,Life Sciences,Sales,Sales Executive,1,Travel_Frequently,No,10,12348,Very High,12,0,2,10,8–15 yr,8,1,14,9,1,Low,2,Medium,3,Better,2,3,3,Excellent,No,0,0.194,Low Risk,0
39,36–45,Male,Single,4,Master,Medical,Research & Development,Research Scientist,1,Travel_Rarely,No,3,1628,Low,23,0,2,2,2–3 yr,1,0,7,0,4,Very High,4,Very High,1,Bad,3,3,3,Excellent,No,0,0.279,Medium Risk,0
36,36–45,Female,Single,3,Bachelor,Life Sciences,Research & Development,Laboratory Technician,1,Travel_Rarely,No,24,5812,Medium,24,2,5,1,0–1 yr,0,0,13,0,3,High,3,High,3,Better,3,1,3,Excellent,Yes,1,0.589,High Risk,0
41,36–45,Female,Single,4,Master,Marketing,Research & Development,Research Scientist,2,Non-Travel,Yes,1,3115,Medium,16,1,1,11,8–15 yr,8,2,17,1,1,Low,4,Very High,3,Better,3,4,3,Excellent,Yes,1,0.612,High Risk,1
39,36–45,Male,Single,2,College,Life Sciences,Research & Development,Research Scientist,2,Travel_Rarely,No,8,4866,Medium,20,1,4,0,0–1 yr,0,0,9,0,2,Medium,3,High,3,Better,3,4,3,Excellent,Yes,1,0.603,High Risk,0
26,26–35,Female,Married,2,College,Life Sciences,Research & Development,Manufacturing Director,2,Travel_Rarely,No,12,4341,Medium,23,2,2,3,2–3 yr,1,0,10,9,3,High,4,Very High,3,Better,3,2,3,Excellent,No,0,0.111,Low Risk,0
42,36–45,Male,Divorced,3,Bachelor,Medical,Sales,Sales Executive,3,Travel_Rarely,No,5,4760,Medium,21,0,2,2,2–3 yr,0,0,10,9,2,Medium,2,Medium,3,Better,3,3,4,Outstanding,No,0,0.469,Medium Risk,0
